TARGET URL: https://www.yellowpageskenya.com/business-category/Hardware%20-%20Manufacturers%20&%20Wholesalers
Steramak Healthcare Products,N/A,N/A
Supreme Healthcare Clinic & Lab,N/A,0722852329
Surgimed Healthcare Supplies Ltd,N/A,0715777403
Sustainable Healthcare Foundation,N/A,0733673007
Synergy Healthcare Ltd,synergyhealthcareltd@gmail.com,0732823019
Tiba Natural Healthcare Clinic,N/A,N/A
Titan Healthcare Ltd,info@titanafrica.net,0702222444
Trauma Surgicals & Healthcare Ltd,traumasurgcare@yahoo.com,0722699611
Trivitron Healthcare Africa,dick.oranja@trivitronafrica.com,0726549756
Uhai Mediquip Distributors & Home Healthcare Services Ltd,uhaimediquip@gmail.com,0722526168
Uhuru Prestige Healthcare,uhuruprestige@hotmail.com,0722299353
Usher Healthcare,N/A,N/A
Valley Healthcare Ltd,valleyhealthcareltd@gmail.com,0732927094
Vision Empowerment Training Institute,visionempowerment2006@yahoo.com,0720655582
Vision Stars Training Institute,visionstarstraininginstitute@gmail.com,0734027074
Vitech Training Institute,N/A,N/A
Wang Point Technologies Ltd,training@wangpoint.com,0716431686
"Wanyoike, Dr P K",pkwanyoike@yahoo.com,N/A
Wemed Healthcare East Africa Limited,N/A,0799779999
Wote Training Institute,N/A,N/A
Zawadi Healthcare Ltd,zawadi.2010@yahoo.com,0733882277
Mabati Technical Training Institute,technicalinstitute.mrm@safalgroup.com,0728972255
Mombasa Aviation Training Institute,N/A,0701111470
Sevenite Healthcare Ltd,N/A,N/A
Star of Hope Training Institute,N/A,N/A
Destiny Computer Training Institute,N/A,N/A
German Training Institute,info@gticollege.ac.ke,0724651299
Nakuru Counselling & Training Institute,ncprof@africaonline.co.ke,0722512129
AAR Healthcare,N/A,0731945772
Ahero Multipurpose Development Training Institute,aheromultipurposedti@yahoo.com,0722323562
Ahiti (Animal Health & Industrial Training Institute) Ndomba,N/A,N/A
AIC Nvs Technical Training Institute,N/A,N/A
Airtec Healthcare Services,N/A,0710708745
Alphix ECDE Training Institute,alphixecdetraininginstitute@yahoo.com,0722933847
Amar HealthCare Supplies,N/A,0722912783
Apogee Institute of Professional Training,apogeeinstituteof professional@gmail.com,0721255951
Appex Healthcare Services,N/A,0722402066
Arkaan Institute of Technical Training,arkaanistitute@gmail.com,0796630474
Bahati Hospital Training Institute,bahatihospital@yahoo.com,0703370356
Banana Hill Technical Training Institute,N/A,N/A
Baraton College,N/A,0725556120
Bema Healthcare Pharmacy,marynjagi4@gmail.com,0725744099
Berium Healthcare Ltd,medical@beriumhealthcare.com,0733185057
Best Healthcare Community Service,N/A,0734170276
Biodex Healthcare clinic,biodexpharmaceuticals@gmail.com,0723967986
Bukura Agricultural College,bukcol@gmail.com,0706207233
Bushiangala Technical Training Institute,N/A,0702092440
CEDAT Institute,N/A,0722503865
Cheric Healthcare,millietrinidad@gmail.com,0721102710
D Chandulal K Vora & Co Ltd,dck@ikenya.com,0722412900
Dairy Training Institute,dtinaivasha@yahoo.com,N/A
Diadems Healthcare Ltd,garlandsmc@gmail.com,0722785517
Dino Healthcare Services,N/A,0721322150
Doctor Maasai Healthcare Namlek & Lisnab Clinic,dmasaihealthcare@gmail.com,0720803739
Dominion Training Institute,colldominion@yahoo.com,N/A
Dove Rehabillitation Training and community Development Institute,N/A,0720668417
Eldoret Aviation Training Institute,admissions@eati.ac.ke,0721835729
Emining Technical Training Institute,N/A,0717519980
Evangelical Teacher Training Institute,N/A,N/A
Family Healthcare Clinic,dkaihura@gmail.com,0724447435
Flopharm Healthcare Ltd,info@flopharm.co.ke,0706219834
Fountain Healthcare,N/A,0724500500
Gichira Healthcare,N/A,0723720648
Government Training Institute Baringo,gtibaringo@yahoo.com,N/A
Gulf Healthcare Ltd,gulf@ghck.co.ke,0790409770
havard Computer Training Institute,N/A,N/A
Healthcare Pharmaceutical Products (K) Ltd,N/A,N/A
Hekima Proffessional Counselling Training Institute,N/A,N/A
Isinya Multipurpose Development Training Institute,N/A,N/A
Jaitah Memorial Healthcare,jaitahmemorialhealthcareltd@gmail.com,0726755030
Kaiboi Technical Training Institute,N/A,0734937937
Kenya Industrial Training Institute (KITI),kititraining@gmail.com,0738233765
Kenya Revenue Authority Training Institute,krati@kra.go.ke,0726322787
Kenya Wildlife Service Training Institute,kwsti@kws.go.ke,0731919465
Keroka Technical Training Institute,N/A,0726588558
Kiirua Technical Training Institute,N/A,0718621864
Kisiwa Technical Training Institute,N/A,0721556602
Kitale Technical Training Institute,N/A,0716751525
Kobujoi Development Training Institute,bkiriswa@yahoo.com,0713118007
Machakos Healthcare Centre,kkimwe@yahoo.com,0708122683
Machakos Training Institute,N/A,N/A
Marxtech Training Institute,marxtechinfo@gmail.com,0720334860
Masai Technical Training Institute,masaitti@yahoo.com,0727738161
Mawego Technical School,N/A,0734156640
"Mbuthia, Dr Leonard",N/A,0722334294
Meat Training Institute,principalmti@gmail.com,N/A
Medstops Healthcare Nursing Home,medstophealthcarekenya@gmail.com,0724394459
Michuki Technical Training Institute,michukitech@yahoo.com,0725912313
Mombasa Airways Training Institute,N/A,0787189318
Mombasa Technical Training Institute,info@mombasatti.ac.ke,0712725554
Mukiria Technical Training Institute,mukiriatechnical@gmail.com,0716674848
Murang''a Healthcare Services,N/A,0721778402
Nkabune Technical Training Institute,nkabunetti@yahoo.com,0733777788
Nusra Technical Training Institute,N/A,N/A
Nyali Healthcare Ltd,info@nyalihelthcare.net,0727668880
Nyeri Technical Training Institute,nyeritti@yahoo.com,0724477942
Ol''Lessos Technical Training Institute,N/A,N/A
Patient Choice Healthcare Ltd,info@patientchoise.co.ke,0711324613
Phenomedica Healthcare,N/A,0706641292
Precious Life Healthcare,N/A,0720567066
Psychosocial HealthCare Services,admin@psychosocial.co.ke,0702103841
Pwani Training Institute Kilifi,N/A,0722118400
"Rajpal, Dr Rakesh",malindidoc2001@yahoo.com,0722867437
Reformed Institute For Theological Training,N/A,0733876498
Reusse Troyer Healthcare Centre,N/A,0711328786
RFH Healthcare,N/A,0799221333
Rift Valley Technical Training Institute,N/A,0729621773
Riva Healthcare,N/A,0743674810
Royal Blue Healthcare Hospital,royalbluecare@gmail.com,0780613397
Sagana Technical Training Institute,saganatechinst@yahoo.com,0728956852
Savanis Healthcare Centre,emanuelrono@yahoo.com,0720031940
Sedney Technical Training Institute,N/A,0705415448
Shamberere Technical Training Institute,N/A,0739922223
Sigalagala Technical Training Institute,sigalagala@yahoo.com,0726806105
Skans HealthCare Centre,N/A,0720730914
Sotik Healthcare,N/A,N/A
Spa Pharma Healthcare Ltd,N/A,0722303002
St Andrews Medical Centre,N/A,0733779605
St Anne''s Training Institute,N/A,N/A
St. Patrick Healthcare Centre,stpatrickhealthcarecentre@gmail.com,0722308822
StepUp Training Institute,N/A,0717581737
Technosoft Computer Training Institute,mombasa@technosoftkenya.com,N/A
Thika Healthcare Pharmacy,N/A,0736631074
Thika Technical Training Institute,thikatech@yahoo.com,0733204495
Tiens Healthcare Products Ksm Ltd,N/A,N/A
Topnotch Healthcare,info@topnotchhealthcare.co.ke,0736048596
Tudor Healthcare Ltd,N/A,0722726301
Ultramed Healthcare Ltd,ultramedhealthcareltd@gmail.com,0722277555
Vantage Healthcare,N/A,0717166107
Victoria Healthcare,N/A,0735395000
Vision Technical Training Institute,N/A,0702596275
Viteec Training Institute,N/A,0722781190
Willow Springs Healthcare Services,N/A,N/A
Wote Technical Training Institute,N/A,0728658649


TARGET URL: https://www.yellowpageskenya.com/business-category/Hairdressing%20Schools
Company Name,Email,Mobile
Golden Star International School,astarhighschool254@gmail.com,0798176687
Homa Bay High School,homabayhomabay@gmail.com,0727480365
Kenya Institute for the Blind,kblind@keib.or.ke,N/A
Beauty Point School of Hairdressing,N/A,0722798648
Flamingo International School of Hairdressing,mwadoko@yahoo.com,N/A
Winks College of Hairdressing & Beauty,N/A,0725697668
Extreme School of Hairdressing & Beauty Parlour,N/A,0722940561
Style Ip College of Hairdressing & Salon,N/A,0720877667
Timmaby School of Hairdressing for Beauty Therapy,N/A,0727912607
Wanjua School of Beauty Therapy & Hairdressing,N/A,0722668423
Dhiren Hair Design,dhiiren@live.com,0714239600
Kenya School of Hairdressing,N/A,0725117102
Sai Hairdressing & Salon,N/A,0722286244
Touch of Class Hairdressing,booking@touchofclass.co.ke,0724076337
Cannyk School of Hairdressing & Beauty Therapy,N/A,0722351402
Carenic Professional Hairdressing & Beauty College Makindu,info@carenic-college.com,0707373889
Cut Above Unisex Hairdressing Salon,N/A,N/A
Pambo School of Hairdressing and Beauty,N/A,0723621333
Rizfar Hairdressing & Beauty College,N/A,0722743273
Sophisticut Beauty School of Hairdressing,sophisticutbeauty2001@yahoo.com,0715002147
Adorable Creations Unisex Hair & Beauty Salon,nyamburake@yahoo.com,0722706061
African Christian Church & Schools,N/A,N/A
Ashleys Hair & Beauty Academy,ashleys@ashleyskenya.com,0722391864
Beauty Of Africa,africabeauty@gmail.com,0711966280
Braeburn Schools Ltd,admin@braeburn.ac.ke,0722685575
Brookhouse Schools Ltd,admin@brookhouse.ac.ke,0733602797
Bunks and Biddles Schools Ltd,N/A,0722344127
Chemicals & School Supplies Ltd,N/A,0733600471
Citam Schools,info@citamschools.ac.ke,0720240245
Computers for Schools Kenya,cfsk@cfsk.org,0720350930
Dash School Of Hair Dressing & Beauty,N/A,0721225340
Destiny Professional College,destinyhaircollege@gmail.com,0722147419
Dinamo School Of Hairdessing,N/A,0722840713
First Schools & College Computers,N/A,0722806459
Fountain Group of Schools,info@fep-group.com,0731295260
Global E Schools and Communities Initiative,N/A,0728660685
Goodrich Group of Schools Premises,N/A,0722812610
Herkings Hair & Beauty Academy,N/A,N/A
Hillcrest International Schools,admin_prep@hillcrest.ac.ke,0724256173
International Correspondence Schools Ltd,N/A,0733761398
K D Handa Secondary School,ninny86@hotmail.com,0720595463
Kareng''ata Academy,karengata@yahoo.com,0729243581
Kenya Indepedent Schools Association,georgemikwa@yahoo.com,0723296977
Kenya Private Schools Association,kpsakenya@gmail.com,0721895842
Kenya Secondary Schools Heads Association,ksshasecretariat@yahoo.com,N/A
La Belle School of Hair Design & Beauty Therapy,N/A,N/A
Lakewood Schools Kenya,N/A,0722691792
Light of Hope Schools,N/A,0724825317
Makini Schools Ltd The,info@makinischool.com,0706232588
Marion Preparatory and Senior School,marionschools@marionschools.ac.ke,0722575887
"Marion Senior School Boarding , The",N/A,0735575887
Methods Hair & Beauty Services,salonmethods@gmail.com,0762477741
Premese Montessori Early Childhood Teachers College,talentedafrica@premeseinspiration.co.ke,0722573296
Private Schools Kenya,privateschools@gmail.com,0721591914
Revlon Proffessional (E.A) Academy,N/A,N/A
"Riara Group of Schools, The",N/A,0722204787
School Outfitters,schooloutfit@gmail.com,0733154679
School Supermarkets Ltd,N/A,0721231945
Schools Insight Image Magazine,schoolsinsightimage@ymail.com,0722169779
St Hannah''s Schools,info@sthannahs.com,0715665445
The High Link Schools,thehighlinkschools@gmail.com,0722116524
Vera Beauty & Fashion College,info@verabeautycollege.com,0725923550
SOS Hermann Gmeiner School,N/A,N/A
Mustard Seed Schools,mustardseedschools@gmail.com,0721300121
Nakuru Elite Schools,N/A,N/A
Rift Valley Institute School of Hair dressing & Beauty,N/A,0722630680
Top Style School of Hair Dressing & Beauty,N/A,0721296213
Benuru Group of Schools,N/A,0720543362
Blescohouse Schools,blesco@blescohouse.co.ke,0722624139
Brickwoods Schools,info@brickwoodsschools.co.ke,0722789702
Brite Future Schools Ltd,admin@britefuture.ac.ke,0725793267
Chantilly Schools,info@chantillyschool.ac.ke,0714402822
Charisma Schools,dmwamugunda@gmail.com,0722970509
Chestheral Schools,N/A,0724615582
Chogoria Junior & Senior Schools,N/A,0733955142
Christ Church Schools,christchurchschoolksm@gmail.com,0724673172
Eland Schools & College,N/A,0728349599
Eland Schools & Kindergarten,N/A,N/A
Gilgil Hills Academy,N/A,0721896759
"Green Garden Schools,The",N/A,0722709243
Hezta Schools,N/A,0721689986
High Visioned Schools,N/A,0720748313
Hill Schools Eldoret - Primary & Secondary,N/A,N/A
Juja Preparatory & Senior Schools,N/A,0724256050
Kakamega Elite Schools,N/A,N/A
Kitengela International Schools,kiscprincipal@gmail.com,0722157502
Lady Dekorkys School Of Hair Design Salon & Beauty Clinic,N/A,0722542639
Legacy Schools,N/A,N/A
Maasai Group of Schools,N/A,0703730028
Marion Farmhouse Boarding School - Kiambu Campus,N/A,0722655698
Meru Highlands Schools,meruhighlandsschools@yahoo.com,0736238077
New Light Junior Academy,N/A,0738717186
Nyahururu Elite Schools Ltd,nyahururuelite@yahoo.com,0722527278
Pioneer School,N/A,0700372350
Sandpiper Preparatory School,N/A,0729377588
Segero Group of Schools,N/A,0723636901
St George''s Grassland Academy,georges.grassland@gmail.com,0726949204
Twinfail Preparatory Schools,N/A,0725344776
Westgate Shield School,N/A,0722826428
Wongonyi Primary Schools,N/A,N/A
Karura S D A Church School,N/A,0723922595
Peponi House Preparatory School,admin@peponihouseschool.co.ke,0722202947
Riara International School,info@riaraschools.ac.ke,0703038102
"Swedish School Association of Kenya, The",school@svskol.co.ke,0734021067
Nyahururu High School,N/A,N/A
Royal Brains School,N/A,0722517058
Testimony School-Eldoret,info@testimonyschool.sc.ke,N/A
5 Star Nairobi School of Music,N/A,0722831647
A C K Language & Orientation School,acklanguageschool@ackenya.org,0718233085
A. C. K. St. Peter''s Day Boys High School,N/A,0728072308
Abiria Driving School,N/A,0721247707
Acacia Green Academy,acaciagreenacademy@gmail.com,0725527986
Academy Academy,munyithyadan@yahoo.com,0720393685
Accurate Driving School,N/A,N/A
Adams Arcade Secretarial Academy,aasanairobi@gmail.com,0734779215
Addar Joy Academy,addarj.academy@yahoo.com,0725984565
Addar Joy Academy Kasarani,N/A,0722868193
African Instistute of Resarch & Development Studies,airadsnairobi@gmail.com,0735953706
Africana Driving School,N/A,0722712713
"Aga Khan Academy, The",conbi@akesk.org,0736380101
"Aga Khan High School Nairobi, The",N/A,0736801580
"Aga Khan Junior Academy,Nairobi",N/A,0736380101
"Aga Khan Nursery, Nairobi",N/A,0770216410
"Aga Khan Primary School, Nairobi",N/A,0722397294
Agbon Academy,N/A,0722293838
Ainsworth Street Primary School,N/A,N/A
Ajani Kids Juniour,N/A,0726250250
Akiba School,akibaschools@yahoo.com,0753443554
Al Wahda Junior Academy,N/A,N/A
Alimaci Junior Academy,N/A,0722337618
Aliphaxe Tuition Centre,info@aliphaxetuitioncentre.com,0726135016
All Saints Cathedral Kindergarten,N/A,0770920048
All Saints Cathedral Primary School,N/A,N/A
Allen Grove School Ltd,N/A,N/A
Alliance Francaise,N/A,0727600622
Al-Majlis Al-Ifriqia Academy,almajilis@yahoo.com,0721985616
Al-Maktoum Academy,N/A,N/A
Ame School & Tutorial Services,ameeducational@yahoo.com,0722813578
Andalucia Academy,N/A,0712733925
Angels International School,N/A,0777124250
Apostolic Carmel Girls Secondary School,apostoliccarmel@gmail.com,0728502547
Appleton Kindergarten & Montessori,N/A,0713696029
Aquinas High School,aquinashigh-kenya@yahoo.com,N/A
Arcadia Baby Care & Kindergaten,N/A,N/A
Ariel Junior Academy,N/A,0701685865
Arise & Shine Academy,N/A,0722250823
Artiv Creative School,artivhub@gmail.com,0724330991
Arya Boys Secondary School,boysarya@yahoo.com,N/A
Arya Girls'' Secondary School,aryagirlssecondary@yahoo.com,0770069801
"Arya Vedic Nursery, Primary & Secondary School",aryavedic2000@yahoo.com,N/A
Arya Vedic School,N/A,0728069655
Babra Institute of Education,N/A,N/A
Bahati Family College,bahatifamilycollegeofdesign@yahoo.com,0729739429
Bahati Upperhill Academy,N/A,0729856515
Balkan High School,N/A,N/A
"Banda School Ltd, The",N/A,0726439909
Baraka Driving School,N/A,N/A
Baraka Primary School,N/A,0721250441
Barbie Kids Kindergarten,barbiekidschool@gmail.com,0787607577
Barcha Brothers Enterprises Ltd,barchabro@yahoo.com,0721212140
Bartending & Mixiology,nairobi_school@yahoo.com,0708804402
Batian Christian School,N/A,0721854509
Beautiful Heart Nursery School,vmuchemi@yahoo.com,0721208133
Beauty Kid School,mutuamary20@yahoo.com,0721499257
Bellevue School,N/A,0723490669
Benroze School,N/A,0720598101
Best Music Production School in Kenya,N/A,0727080448
Best Quality Enterprise,N/A,0725717898
Biaachaca General Store,N/A,0721217151
Bidii Furniture,N/A,0710815151
Bidii Learning Centre Kasarani,bidiilearningcentre@gmail.com,0714923326
Birds of Hope Primary School,N/A,N/A
Blanes Secretarial College,N/A,N/A
Bondeni Primary School,N/A,N/A
Boniour Institute,N/A,0733589203
Bookshine High School,bookshine2@gmail.com,0722635845
Braeburn Ltd,N/A,0733618011
Braeburn College,alex.manning@braeburn.ac.ke,0734600029
Braeburn Garden Estate,herbert@braeburn.ac.ke,0710649301
Braeburn High School,rob@braeburn.ac.ke,0721499951
Braeside School & Braeside High School,parents.primary@braeside.ac.ke,0722649141
Brainston Academy,brainstonacademy@gmail.com,0720550101
Bramak Uniforms & Safety,N/A,0722424118
Brand Institute of Forensics & Security,N/A,0796354465
Briar Rose Kindergarten,N/A,0728345809
Brich Junior Academy,N/A,N/A
Bridge International Academies,info@bridgeinternationalacademies.com,0732160000
Bridgewood School,N/A,0722692387
Bright Doves Academy,brightdoves@gmail.com,0725600332
Bright Light Academy,brightlightcommunities@yahoo.com,0721224272
Bright Morning Star Academy Umoja,brightmorningstar.academy@gmail.com,0719370386
Bright Star High School,N/A,0722436125
Brightens Academy,N/A,07333852524
Brighton Academy,N/A,0721497492
Broad Minds Academy,broadminds@gmail.com,0722768904
Brookhaven Academy,brookhavenacademy1@gmail.com,0723603625
Brookside Andy Pandy Kindergarten Ltd,N/A,0708022358
Brookside Preparatory School,prepschool@montessorihouse.sc.ke,0777786001
Broucewood Education Centre,brucewooded@yahoo.com,0723273204
Brow revamp,info@browrevamp.com,0790555714
Bunks & Biddles Montessori School,N/A,N/A
Bunks & Biddles Primary School,N/A,N/A
Buru Buru Girls'' Secondary School,N/A,N/A
Buruburu Primary School,N/A,N/A
Busara Primary School,N/A,N/A
By Faith Junior School,info@byfaith.org,0723688476
